id,text
sym_1381,"TYPE: SYMPTOM_DISEASE
DISEASE: Migraine
SYMPTOMS: acidity, indigestion, blurred and distorted vision, excessive hunger, stiff neck, depression, irritability, visual disturbances
SYMPTOM_SYNONYMS: acidity related discomfort, mild acidity, severe acidity, acidity sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing acidity? | Is the acidity getting worse over time? | Have you taken any medication for acidity? | Do you have any other symptoms along with acidity?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Migraine persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1382,"TYPE: SYMPTOM_DISEASE
DISEASE: Vertigo
SYMPTOMS: headache, nausea, spinning movements, loss of balance, unsteadiness
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Vertigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1383,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: headache, chest pain, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension  persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1384,"TYPE: SYMPTOM_DISEASE
DISEASE: Dengue
SYMPTOMS: chills, joint pain, vomiting, fatigue, high fever, headache, nausea, loss of appetite, pain behind the eyes, back pain, malaise, muscle pain, red spots over body
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Dengue persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1385,"TYPE: SYMPTOM_DISEASE
DISEASE: Arthritis
SYMPTOMS: muscle weakness, stiff neck, swelling joints, movement stiffness, painful walking
SYMPTOM_SYNONYMS: muscle weakness related discomfort, mild muscle weakness, severe muscle weakness, muscle weakness sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle weakness? | Is the muscle weakness getting worse over time? | Have you taken any medication for muscle weakness? | Do you have any other symptoms along with muscle weakness?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1386,"TYPE: SYMPTOM_DISEASE
DISEASE: Heart Attack
SYMPTOMS: vomiting, breathlessness, chest pain
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1387,"TYPE: SYMPTOM_DISEASE
DISEASE: Arthritis
SYMPTOMS: muscle weakness, stiff neck, swelling joints, movement stiffness, painful walking
SYMPTOM_SYNONYMS: muscle weakness related discomfort, mild muscle weakness, severe muscle weakness, muscle weakness sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle weakness? | Is the muscle weakness getting worse over time? | Have you taken any medication for muscle weakness? | Do you have any other symptoms along with muscle weakness?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1388,"TYPE: SYMPTOM_DISEASE
DISEASE: Chickenpox
SYMPTOMS: itching, skin rash, fatigue, lethargy, high fever, headache, loss of appetite, mild fever, swelled lymph nodes, malaise, red spots over body
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Chickenpox persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1389,"TYPE: SYMPTOM_DISEASE
DISEASE: Psoriasis
SYMPTOMS: skin rash, joint pain, skin peeling, silver like dusting, small dents in nails, inflammatory nails
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1390,"TYPE: SYMPTOM_DISEASE
DISEASE: Peptic Ulcer Disease
SYMPTOMS: vomiting, indigestion, loss of appetite, abdominal pain, passage of gases
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Peptic Ulcer Disease persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1391,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis B
SYMPTOMS: itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis B persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1392,"TYPE: SYMPTOM_DISEASE
DISEASE: Malaria
SYMPTOMS: chills, vomiting, high fever, sweating, headache, nausea, muscle pain
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Malaria persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1393,"TYPE: SYMPTOM_DISEASE
DISEASE: Heart Attack
SYMPTOMS: vomiting, breathlessness, sweating, chest pain
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1394,"TYPE: SYMPTOM_DISEASE
DISEASE: Bronchial Asthma
SYMPTOMS: fatigue, cough, high fever, breathlessness, family history, mucoid sputum
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1395,"TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1396,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis D
SYMPTOMS: joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, yellowing of eyes
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis D persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1397,"TYPE: SYMPTOM_DISEASE
DISEASE: Bronchial Asthma
SYMPTOMS: cough, high fever, breathlessness, family history, mucoid sputum
SYMPTOM_SYNONYMS: dry cough, persistent cough, hacking cough, throat irritation cough
FOLLOW_UP_QUESTIONS: How long have you been experiencing cough? | Is the cough getting worse over time? | Have you taken any medication for cough? | Do you have any other symptoms along with cough?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1398,"TYPE: SYMPTOM_DISEASE
DISEASE: Arthritis
SYMPTOMS: muscle weakness, stiff neck, swelling joints, movement stiffness, painful walking
SYMPTOM_SYNONYMS: muscle weakness related discomfort, mild muscle weakness, severe muscle weakness, muscle weakness sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle weakness? | Is the muscle weakness getting worse over time? | Have you taken any medication for muscle weakness? | Do you have any other symptoms along with muscle weakness?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_1399,"TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, headache, mild fever, unsteadiness, loss of smell
SYMPTOM_SYNONYMS: high_fever, cough, fatigue, breathlessness, loss_of_smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_1400,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: headache, chest pain, dizziness, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension  persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
