id,record_type,lookup_text,structured_text
sym_179_triage,symptom_triage,"fatigue, weight gain, cold hands and feets, mood swings, lethargy, puffy face and eyes, enlarged thyroid, brittle nails, swollen extremeties, depression, irritability, abnormal menstruation, tiredness, low energy, exhaustion, lethargy","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, weight gain, cold hands and feets, mood swings, lethargy, puffy face and eyes, enlarged thyroid, brittle nails, swollen extremeties, depression, irritability, abnormal menstruation, tiredness, low energy, exhaustion, lethargy
POSSIBLE_CONDITION: Hypothyroidism
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypothyroidism persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_181,symptom_disease,"skin rash, nodal skin eruptions, dischromic  patches, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Fungal Infection
SYMPTOMS: skin rash, nodal skin eruptions, dischromic  patches
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Fungal Infection persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_181_triage,symptom_triage,"skin rash, nodal skin eruptions, dischromic  patches, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: skin rash, nodal skin eruptions, dischromic  patches, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
POSSIBLE_CONDITION: Fungal Infection
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Fungal Infection persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_184,symptom_disease,"joint pain, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain, joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis A
SYMPTOMS: joint pain, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis A persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_184_triage,symptom_triage,"joint pain, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain, joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: joint pain, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain, joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
POSSIBLE_CONDITION: Hepatitis A
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis A persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_185,symptom_disease,"stiff neck, swelling joints, movement stiffness, painful walking, stiff neck related discomfort, mild stiff neck, severe stiff neck, stiff neck sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Arthritis
SYMPTOMS: stiff neck, swelling joints, movement stiffness, painful walking
SYMPTOM_SYNONYMS: stiff neck related discomfort, mild stiff neck, severe stiff neck, stiff neck sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing stiff neck? | Is the stiff neck getting worse over time? | Have you taken any medication for stiff neck? | Do you have any other symptoms along with stiff neck?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_185_triage,symptom_triage,"stiff neck, swelling joints, movement stiffness, painful walking, stiff neck related discomfort, mild stiff neck, severe stiff neck, stiff neck sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: stiff neck, swelling joints, movement stiffness, painful walking, stiff neck related discomfort, mild stiff neck, severe stiff neck, stiff neck sensation
POSSIBLE_CONDITION: Arthritis
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing stiff neck? | Is the stiff neck getting worse over time? | Have you taken any medication for stiff neck? | Do you have any other symptoms along with stiff neck?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_186,symptom_disease,"itching, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_186_triage,symptom_triage,"itching, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: itching, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain, itching related discomfort, mild itching, severe itching, itching sensation
POSSIBLE_CONDITION: Jaundice
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_187,symptom_disease,"vomiting, weakness of one body side, altered sensorium, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_DISEASE
DISEASE: Paralysis (brain hemorrhage)
SYMPTOMS: vomiting, weakness of one body side, altered sensorium
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Paralysis (brain hemorrhage) persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_187_triage,symptom_triage,"vomiting, weakness of one body side, altered sensorium, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: vomiting, weakness of one body side, altered sensorium, throwing up, emesis, nausea with expulsion, retching
POSSIBLE_CONDITION: Paralysis (brain hemorrhage)
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Paralysis (brain hemorrhage) persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_191,symptom_disease,"itching, skin rash, burning micturition, spotting  urination, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Drug Reaction
SYMPTOMS: itching, skin rash, burning micturition, spotting  urination
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Drug Reaction persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_191_triage,symptom_triage,"itching, skin rash, burning micturition, spotting  urination, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: itching, skin rash, burning micturition, spotting  urination, itching related discomfort, mild itching, severe itching, itching sensation
POSSIBLE_CONDITION: Drug Reaction
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Drug Reaction persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_192,symptom_disease,"continuous sneezing, high fever, dehydration, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, high fever, dehydration, mild fever, throat irritation, runny nose, congestion
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_192_triage,symptom_triage,"continuous sneezing, high fever, dehydration, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, high fever, dehydration, mild fever, throat irritation, runny nose, congestion, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_195,symptom_disease,"skin rash, high fever, blister, red sore around nose, yellow crust ooze, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Impetigo
SYMPTOMS: skin rash, high fever, blister, red sore around nose, yellow crust ooze
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Impetigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
